ID,User,date,review,rating,type,sentiment
6,.*****1,"2024-04-17 22:14 | Phân loại hàng: Quần Jean,S",,,normal,
20,qynki_816,"2024-07-20 11:06 | Phân loại hàng: Áo đen,L",,,normal,
13,r*****2,"2022-12-23 21:39 | Phân loại hàng: 6,S",,,normal,
4,r*****6,"2023-11-18 20:20 | Phân loại hàng: Xám Đen,M","Quần 1 lớp, quá rộng nên mình muốn pass em quần này bạn nào cần thì nhắn mình nhé.2báo cáo",,normal,"{'positive':0%,'negative':90%}"
13,r*****s,"2023-05-22 11:39 | Phân loại hàng: 4,M",,,normal,
17,realthienthi,"2023-01-15 01:32 | Phân loại hàng: Đen,M","Chất liệu: tốtMàu sắc: đenĐúng với mô tả: tốtSản phẩm rất tuyệt vời, shop chuẩn bị hàng và giao hàng nhanh, shipper thân thiện, 5 sao",,normal,"{'positive':100%,'negative':0%}"
11,roseeeeeee1102,2023-04-26 12:57 | Phân loại hàng: Xanh Rêu - S,Màu sắc: rêu xámChất liệu: kaki mềmQuần đẹp đúng mô tả nhiều chỉ thừa nhưng có mùi khét nhức đầu lắm,,normal,"{'positive':30%,'negative':70%}"
13,s*****0,"2023-02-26 13:27 | Phân loại hàng: 6,S",,,normal,
6,s*****1,"2024-07-12 09:09 | Phân loại hàng: Quần Jean,L",,,normal,
17,s*****1,"2023-01-22 19:57 | Phân loại hàng: Xanh Rêu,M",,,normal,
11,s*****9,2022-09-20 19:03 | Phân loại hàng: S,,,normal,
2,s*****h,"2024-03-30 15:10 | Phân loại hàng: Xanh,M",,,normal,
17,sahijwi,"2023-01-16 11:44 | Phân loại hàng: Đen,S",,,normal,
20,samminxx,"2020-07-10 18:18 | Phân loại hàng: Đen,XL","Chất vải xịn,tuy lúc mở ra thì có nhiều chỉ thừa nhưng ko sao vẫn ok,1m68 mặc quần vào rất cao ống quần hơi dài với mình.Nói chung là ổn ạ",,normal,"{'positive':80%,'negative':20%}"
20,sd7hw1ltmh,"2024-06-17 19:25 | Phân loại hàng: Đen,S",Màu sắc: đenĐúng với mô tả: đúng với hìnhChất liệu: dày nha kh mỏng rất xứng đáng để muaaaaaaaaa,,normal,"{'positive':90%,'negative':10%}"
17,sebastian3000,"2023-04-06 19:45 | Phân loại hàng: Xanh Rêu,XL",Màu sắc: màu đẹpMình mua theo size quần bình thường nhưng hơi rộng mà shop cũng đồng ý đổi cho mình. Tỵt vời,,normal,"{'positive':100%,'negative':0%}"
16,shaarmaainee,"2024-04-07 14:25 | Phân loại hàng: Quần Ribbon Xám,S",,,normal,
20,silkyhair,"2020-03-11 18:15 | Phân loại hàng: Đen,M","Mấy mẫu pant suông luôn là toplist của mình, rất thích kiểu dáng ở đây!!!",,normal,"{'positive':100%,'negative':0%}"
17,sohyang592,"2023-04-20 19:06 | Phân loại hàng: Áo 3 Lỗ Xám,M","Đúng với mô tả: dungMàu sắc: xámChất liệu: khaki mềmMột em quần rất chất lượng Rcm mọi người nên mua nha, gất xinh đẹp. Mua nhiều sốp còn tặng combo qua tặng cho mình nữa, sẽ ủng hộ shop",,normal,"{'positive':100%,'negative':0%}"
6,sophiamin2k3,"2024-04-04 23:55 | Phân loại hàng: Quần Jean,S",Chất liệu: btMàu sắc: trắngĐúng với mô tả: đúngGiao hàng nhanh chất liệu vc oke mặc hơi rộng xíu hình ảnh chỉ mang tính chất nhận xu mong mọi người thông cảm cho mk,,normal,"{'positive':70%,'negative':30%}"
11,soulmyna95,2022-08-27 01:19 | Phân loại hàng: S,"Hàng okie, vải k quá dày, túi thật, quần hơi dài Hàng chờ hơi lâu Giao đúng mẫu Đủ số lượng Sẽ quay lại ủng hộ shop~",,normal,"{'positive':60%,'negative':40%}"
11,stdnlhn0u6,2022-07-08 00:27 | Phân loại hàng: S,"quần đẹp,hơi mỏng so với hình,thời gian đợi hơi lâu🥲",,normal,"{'positive':40%,'negative':60%}"
16,suchinhaanh1511,"2024-04-04 11:18 | Phân loại hàng: Full Set,M","Hàng đẹp, chất lượng, shop tư vấn rất nhiệt tình nha. Nên mua",,normal,"{'positive':100%,'negative':0%}"
16,suchinhaanh1511,"2024-05-09 09:09 | Phân loại hàng: Quần Hồng ( ORDER ),M",,,normal,
15,susica,2018-12-26 21:25 | Phân loại hàng: Size M,Mặc dù thấy ảnh là quần lưng thun nhưng gửi về thì short jean lưng cao. May là vẫn mặc vừa và form đẹp.,,normal,"{'positive':70%,'negative':30%}"
17,susuem,"2023-06-05 20:46 | Phân loại hàng: Đen,L",Đúng với mô tả: đúngMàu sắc: đenQuần đẹp dáng quần rộng đẹp đáng mua,,normal,"{'positive':100%,'negative':0%}"
7,t*****0,"2021-02-04 21:55 | Phân loại hàng: Áo Vest,M",,,normal,
12,t*****0,"2024-06-11 11:14 | Phân loại hàng: 13,XL",,,normal,
14,t*****0,"2024-06-11 11:14 | Phân loại hàng: Áo Lưới Xám,XXL",,,normal,
6,t*****1,"2024-04-15 21:48 | Phân loại hàng: Quần Jean,M",,,normal,
10,t*****1,"2024-01-03 15:28 | Phân loại hàng: QUẦN JEAN NHÚNG,S",,,normal,
11,t*****1,2023-05-09 11:36 | Phân loại hàng: Đen - M,,,normal,
8,t*****2,"2023-05-11 11:32 | Phân loại hàng: Trắng,M",,,normal,
10,t*****2,"2023-05-11 11:32 | Phân loại hàng: QUẦN JEAN NHÚNG,L",,,normal,
10,t*****3,"2023-09-09 11:12 | Phân loại hàng: QUẦN JEAN NHÚNG,S",,,normal,
4,t*****4,"2023-10-01 21:33 | Phân loại hàng: Xám Đen,S",,,normal,
8,t*****4,"2023-07-11 16:51 | Phân loại hàng: Đen,S",,,normal,
11,t*****4,2022-12-18 11:43 | Phân loại hàng: Nâu Rêu - S,,,normal,
12,t*****4,"2023-06-07 14:16 | Phân loại hàng: 1,XL",,,normal,
15,t*****4,2021-01-21 23:21,,,normal,
4,t*****5,"2024-01-25 17:26 | Phân loại hàng: Xám Đen,L",,,normal,
4,t*****5,"2024-05-24 11:55 | Phân loại hàng: Xám Đen,S",1m53 mặc hơi rộng xíu nhưng vẫn ok Có điều bạn mh mua ở đây từ trước chất quần khác Dáng cũng đẹp sx hơn giờ mh mua k đẹp bằng Chắc shop lấy hàng đợt này may khác 1báo cáo,,normal,"{'positive':40%,'negative':60%}"
11,t*****5,2023-01-10 15:59 | Phân loại hàng: Nâu Rêu - S,,,normal,
17,t*****6,"2022-12-05 05:51 | Phân loại hàng: Đen,XL",,,normal,
11,t*****7,2023-05-08 11:17 | Phân loại hàng: Xanh Rêu - S,,,normal,
12,t*****7,"2023-07-24 13:57 | Phân loại hàng: 3,M",,,normal,
13,t*****7,"2023-01-17 21:53 | Phân loại hàng: 5,S",,,normal,
20,t*****7,"2023-01-17 21:53 | Phân loại hàng: Đen,S",,,normal,
5,t*****a,"2024-05-13 12:28 | Phân loại hàng: Loe Không Ôm Đùi 2,XXL",,,normal,
5,t*****a,"2024-05-18 15:00 | Phân loại hàng: Loe Không Ôm Đùi 2,XXL",,,normal,
8,t*****a,"2024-05-18 14:58 | Phân loại hàng: Quà tặng,S",,,normal,
17,t*****a,"2022-10-13 14:39 | Phân loại hàng: Đen,S",,,normal,
2,t*****g,"2023-04-19 22:51 | Phân loại hàng: Xanh,L",,,normal,
7,t*****g,"2023-04-19 22:51 | Phân loại hàng: Quần Tây,L",,,normal,
17,t*****g,"2024-03-08 20:53 | Phân loại hàng: Xám,S",,,normal,
13,t*****h,"2022-10-10 19:27 | Phân loại hàng: 4,S",,,normal,
10,t*****i,"2023-10-06 21:14 | Phân loại hàng: ÁO CROPTOP HOA,M",,,normal,
11,t*****i,2022-09-24 13:56 | Phân loại hàng: Nâu Rêu - S,,,normal,
13,t*****l,"2023-09-06 06:37 | Phân loại hàng: 8,S",,,normal,
11,t*****n,2022-08-14 00:00 | Phân loại hàng: S,,,normal,
4,t*****u,"2023-10-07 20:32 | Phân loại hàng: Xám Đen,L","quần không giống mẫu mặc lắm, rộng thùng thình, mặc vào trông lùn hơn",,normal,"{'positive':20%,'negative':80%}"
11,t*****u,2023-06-18 19:20 | Phân loại hàng: Đen - S,,,normal,
10,tab__,"2023-05-11 19:37 | Phân loại hàng: ÁO CROPTOP HOA,XL","bth mình mặc size L mà này order XL vx thấy hơi bé ạ, áo khá ngắn nx, nma vx xinh ạ",,normal,"{'positive':20%,'negative':80%}"
17,taetae30122003,"2022-12-16 16:39 | Phân loại hàng: Đen,XXL","Chất liệu: depSiêu siêu siêu đẹp luôn, mặc lên cực tôn dáng, đúng với ảnh mẫu không khác tí gì, dù lỡ tay đặt size hơi lố nhưng mà vẫn đẹp",,normal,"{'positive':100%,'negative':0%}"
11,taometnhq,2022-08-28 13:46 | Phân loại hàng: S,Quần xinh vl nên mua nha mn,,normal,"{'positive':100%,'negative':0%}"
18,teemo1795,"2022-12-27 23:40 | Phân loại hàng: 10,XL",,,normal,
17,tfyk7covn6,"2022-12-28 11:06 | Phân loại hàng: Xanh Rêu,L",Tuyệt vời,,normal,"{'positive':100%,'negative':0%}"
10,thait_diee0423,"2024-07-03 13:06 | Phân loại hàng: QUẦN JEAN NHÚNG,M",Màu sắc: đúngChất liệu: tốtĐúng với mô tả: đúng đúngĐẹp khinh luoonnn á xinh lắm nhe mấy bà chuppi mặc là che dc bắp chân luôn á nên mua,,normal,"{'positive':100%,'negative':0%}"
11,thang141001,2023-02-21 00:07 | Phân loại hàng: Đen - M,"Chất liệu: không quá dàyMàu sắc: đúng 👍 👏Đúng với mô tả: 👍Mk 1m65 mặc lên form rất đẹp, chất liệu thì mk k ưng cho lắm nhưng chắc tùy vào cá nhân mỗi người, sản phẩm khá tốt mọi người lên trải nghiệm …",,normal,"{'positive':80%,'negative':20%}"
18,thanh_cheo,"2023-12-16 11:24 | Phân loại hàng: Hình 1,L",,,normal,
8,thanh_nhi2020,"2023-07-27 11:13 | Phân loại hàng: Xanh,S",Quần đẹp nên mua,,normal,"{'positive':100%,'negative':0%}"
13,thanh_nhie28,"2023-02-27 13:01 | Phân loại hàng: 12,S",Chất vải đẹp,,normal,"{'positive':100%,'negative':0%}"
4,thanhhang.sp,"2023-12-29 11:11 | Phân loại hàng: Xám Đen,M",Quần fom xinh quá mn ạ mỗi tội mh oder sz to mặc rộng mà dài ngoằng đang không biết sửa sao :(( ai có nhu cầu mua nt zalo mh pass ạ 0962.668.132 mua 263k pass 220 ạ,,normal,"{'positive':20%,'negative':80%}"
11,thanhkhiem28,2023-06-27 12:28 | Phân loại hàng: Đen - L,Đúng với mô tả: chuẩnChất liệu: đúngMàu sắc: đen,,normal,"{'positive':100%,'negative':0%}"
17,thanhphuongtran99,"2022-12-06 01:27 | Phân loại hàng: Đen,S",Chất liệu: vaiMàu sắc: đenĐúng với mô tả: đúngGiao hàng nhanh. Hàng giống với hình ảnh sản phẩm. Ảnh và video mình mang tính chất minh hoạ,,normal,"{'positive':100%,'negative':0%}"
20,thanhtho12,"2019-07-17 14:03 | Phân loại hàng: Đỏ,M","Quần đẹp lắm ạ, em rất vừa ý",,normal,"{'positive':100%,'negative':0%}"
20,thanhtho12,"2019-08-02 19:55 | Phân loại hàng: Đen,M",Hàng em mua lần 2 rồi. Chuẩn form lắm ạ. Mặc rất ưng ý,,normal,"{'positive':100%,'negative':0%}"
18,thaohieu0943,"2024-03-19 16:36 | Phân loại hàng: Blackpink,XL",,,normal,
18,thaohieu0943,"2024-08-02 23:28 | Phân loại hàng: Columbia,XL",,,normal,
17,thaomynaa,"2022-11-21 20:35 | Phân loại hàng: Xanh Rêu,L",Chất liệu: kbtMàu sắc: xanhĐúng với mô tả: ddusngquần đẹp lắmmmm mặc thoải mái k bị nặng luon ak,,normal,"{'positive':60%,'negative':40%}"
13,thaonhiqb2019,"2023-06-30 13:58 | Phân loại hàng: 12,M","Đúng với mô tả: đúngChất liệu: thunMàu sắc: đenĐẹp nha mn, áo màu này dễ phối, mang vs cái j cũng thấy hợp hết, mua đi nha mn=>",,normal,"{'positive':80%,'negative':20%}"
18,thaonhiqb2019,"2023-06-30 13:58 | Phân loại hàng: Pennes,M","Đúng với mô tả: đúngÁo quá đẹp quá keo lun, mang mát vs thoải mái lắm, nên mua nha mn",,normal,"{'positive':100%,'negative':0%}"
14,thdoris157,"2023-06-23 10:10 | Phân loại hàng: Áo Lưới Xám,L",Áo ok nha nhma mng nên đặt lùi size lại form khá rộng á nên mình prefer lùi size,,normal,"{'positive':20%,'negative':80%}"
10,thindiu308,"2024-06-20 13:04 | Phân loại hàng: QUẦN JEAN NHÚNG,L","Chất liệu: jeanMàu sắc: xanhĐúng với mô tả: giống mẫuquần đẹp lúm luônn, ảnh đầu là do tui chỉnh nên nhìn màu hoiw bạc chứ. ở ngoài đẹp lúm, tui m55 nên mặc bị dàii quá tr nm đem đi cắt là ht liền",,normal,"{'positive':80%,'negative':20%}"
17,thinhngvngc237,"2023-01-05 12:24 | Phân loại hàng: Xanh Rêu,XXL",hàng tốt nên mua nhaa,,normal,"{'positive':100%,'negative':0%}"
6,thithi_collection,"2024-05-09 12:32 | Phân loại hàng: Ombre,S",Chất liệu: jeanMàu sắc: k giống ảnhmàu k giống ảnh. nhìn bên ngoài màu hơi cam cam vàng vàng kiểu j í. 0:04 1báo cáo,,normal,"{'positive':20%,'negative':80%}"
18,thoanguyen2909,"2023-12-14 19:48 | Phân loại hàng: Pennes,M",,,normal,
20,thomthao1234509,"2021-10-16 20:01 | Phân loại hàng: Đen,XL",Vải đẹp shop nhiệt tình nhưng chân e dài qus mua bị ngắn chân e dài 103cm liền hic ib nhờ shop đổi vẫn được qtrong mình cod tiền hay kh thôi huhuu . Ủng hộ shop dài ạ,,normal,"{'positive':60%,'negative':40%}"
10,thophngtrntng,"2024-07-10 20:45 | Phân loại hàng: Áo Hoa,L","Đúng với mô tả: totShop gói hàng kĩ càng, hàng giống như hình, chất lượng chấp nhận đc, cảm ơn shop",,normal,"{'positive':90%,'negative':10%}"
17,thta.07,"2022-12-11 08:23 | Phân loại hàng: Quần Xanh Xám,S","ok lắm, muốn mặc rộng như ảnh thì nên mua M trở lên nha",,normal,"{'positive':100%,'negative':0%}"
10,thu_ri86,"2024-04-09 18:55 | Phân loại hàng: QUẦN JEAN NHÚNG,M",Đẹp nhoo,,normal,"{'positive':80%,'negative':20%}"
8,thucherry3,"2023-08-17 19:49 | Phân loại hàng: Hồng,M","Sp nhận về và ảnh chụp nó khác xa nhau .chất liệu là quần gió giống như nilon vậy ấy với giá tiền như vậy thì quá đắt,và màu thì nhạt đó là còn chưa giặt phai màu đó",,normal,"{'positive':0%,'negative':100%}"
15,thucphamthietyeu,2018-08-13 07:26,Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,,normal,"{'positive':100%,'negative':0%}"
18,thuha182001,"2024-07-23 11:50 | Phân loại hàng: Trắng Phối Nơ,XL",,,normal,
2,thuhuong07,"2024-07-02 20:49 | Phân loại hàng: Áo Trễ Vai Đen,L","Màu sắc: ddenChất liệu: vảiĐúng với mô tả: đúngShop giao hàng đúng đủ, thân thiện, đóng gói rất cẩn thận ạ . Lần sau sẽ ủng hộ thêm ạ . Hình ảnh và video chỉ mang tính chất nhận xu",,normal,"{'positive':80%,'negative':20%}"
6,thuhuong07,"2024-07-02 20:49 | Phân loại hàng: Thắt Lưng,XL","Chất liệu: vairĐúng với mô tả: đúngMàu sắc: đenShop giao hàng đúng đủ, thân thiện, đóng gói rất cẩn thận ạ . Lần sau sẽ ủng hộ thêm ạ . Hình ảnh và video chỉ mang tính chất nhận xu",,normal,"{'positive':95%,'negative':5%}"
13,thuthanh913,"2023-05-29 19:12 | Phân loại hàng: 3,M","hàng rất giống hình . chất liệu tốt , sài thích lắm shop . mình sẽ còn ủng hộ shop ạ",,normal,"{'positive':100%,'negative':0%}"
4,thuthao0809,"2023-12-06 01:12 | Phân loại hàng: Xám Đen,S",,,normal,
11,thuuyuthanhhhhh,2022-12-02 17:57 | Phân loại hàng: Nâu Rêu - XXL,"Hàng thì ok, nhưng do lỗi nên cả 1 tháng mình mới nhận được. Có 1 số chỗ may chưa được cho lắm nhưng Nói chung là cx dc nha Hình ảnh chỉ mang tính chất nhận xu",,normal,"{'positive':60%,'negative':40%}"
11,thuytienn1904,2023-04-29 11:34 | Phân loại hàng: Xanh Rêu - S,"Quá ok luôn các sốp, gấp đi chơi hối shop giao mà shop nhiệt tình quá không 5* cho cũng phí❤️",,normal,"{'positive':100%,'negative':0%}"
11,thuytrangmay,2023-04-11 19:32 | Phân loại hàng: Xanh Rêu - M,,,normal,
11,thy_thu,2022-10-06 22:12 | Phân loại hàng: Nâu Rêu - M,"Mình cao m6 nặng 50kg mặc hơi rộng bụng chút. Quần mặc ổn, giao hành nhanh",,normal,"{'positive':60%,'negative':40%}"
10,timbi816,"2024-05-05 10:45 | Phân loại hàng: QUẦN JEAN NHÚNG,S","Quần tạm được! Mình cao m58 nặng 48kg vừa vặn, nhưng thất vọng ở chỗ quần không rộng như mẫu, quần còn giả túi nữa 🥲🥲",,normal,"{'positive':30%,'negative':70%}"
10,tmnhvng,"2023-06-05 18:23 | Phân loại hàng: ÁO CROPTOP HOA,M",,,normal,
16,toiithii617,"2024-06-10 07:12 | Phân loại hàng: Quần Ribbon Xám,S",,,normal,
17,tomy5ctc,"2022-12-21 22:14 | Phân loại hàng: Đen,M",,,normal,
16,trangakanguyen,"2024-03-30 09:05 | Phân loại hàng: Quần Ribbon Hồng,L",Chất liệu: Rất đẹpĐúng với mô tả: ĐúngMàu sắc: Đen +hồngChất lượng vừa đẹp Rất thích hợp mặc các mùa 🤩😍🥰..,,normal,"{'positive':100%,'negative':0%}"
17,trangbe1011,"2023-02-15 22:46 | Phân loại hàng: Xanh Rêu,S",Hàng quốc tế nên giao khá lâu chất dày dặn from quần giống hình giao đúng mẫu trên hình nên mua nha mọi người,,normal,"{'positive':80%,'negative':20%}"
13,trankhanhnga0309,"2023-05-08 10:36 | Phân loại hàng: 6,L",Giao hơi nhanh xíu nhưng mà nhìn như áo em bé Á vải mỏng mà giá tiền thì hơi khó nuốt nha nói chung là không ưng ý lắm mọi người cân nhắc khi mua nhaaaaaaaa,,normal,"{'positive':10%,'negative':90%}"
13,tranngocdiemmy_,"2023-07-04 12:03 | Phân loại hàng: 6,S",áo xinh nhaaaaa nên mua,,normal,"{'positive':100%,'negative':0%}"
4,tranngockhanhduong,"2024-02-15 23:05 | Phân loại hàng: Chun buộc tóc,M",Hình ảnh chỉ mang tính chất minh hoạ shop đóng gói cẩn thận giao hàng nhanh,,normal,"{'positive':20%,'negative':80%}"
20,tranthinq,"2019-10-31 05:27 | Phân loại hàng: Đen,XS","Vải mỏng, xấu không thể tả, xs mà như xl :)))",,normal,"{'positive':0%,'negative':100%}"
20,tranyennhi2108,"2020-06-01 05:54 | Phân loại hàng: Đen,M",,,normal,
10,trcthen2905,"2023-12-25 00:10 | Phân loại hàng: QUẦN JEAN NHÚNG,M",Màu sắc: xanhĐúng với mô tả: đúnChất liệu: rinGiao nhanh Vải mềm Lên form khá chuyển Nên mua nha,,normal,"{'positive':95%,'negative':5%}"
13,trinhhongnhuttuc,"2022-10-04 13:10 | Phân loại hàng: 10,XL","áo rất đẹp , giao hàng nhanh , nhưng mình có góp ý là shop nên để số đo cho mỗi size để khách dễ chọn size á",,normal,"{'positive':80%,'negative':20%}"
18,trinhhongnhuttuc,"2022-10-04 13:10 | Phân loại hàng: 9,XL","áo rất đẹp , giao hàng nhanh , nhưng mình có góp ý là shop nên để số đo cho mỗi size để khách dễ chọn size á",,normal,"{'positive':80%,'negative':20%}"
8,trinhyong,"2023-08-02 09:17 | Phân loại hàng: Hồng,S",Quần rất xinh nhưng bị lỗi dây quần và nút lò xo đen ở đai quần bị vỡ lòi lò xo ra ngoài :( rất buồn vì nhận được quần bỏ vào vali đi du lịch luôn đến khi mặc mới nhận ra đã quá muônn 😢,,normal,"{'positive':30%,'negative':70%}"
13,trmanhlthac,"2024-01-03 22:02 | Phân loại hàng: 6,XL","Đúng với mô tả: xik hơn trong hình luônáo đẹp, chất liệu của áo dày dặn, màu sắc y như hình nha . Trên cả kỳ vọng của mình luôn á, nên mua nhe.",,normal,"{'positive':100%,'negative':0%}"
16,tronngoc178,"2024-03-26 21:19 | Phân loại hàng: Quần Ribbon Hồng,S",Chuẩn. Xinh lắm nha mn đáng tiền cực í. Tớ lười quá nên khum chụp nổi🥲✨👏🏻,,normal,"{'positive':100%,'negative':0%}"
13,trucanh_47,"2023-07-24 13:57 | Phân loại hàng: 2,S",Những hình ảnh và video trên chỉ mang tính chất nhận xu thôi ạ:v,,normal,"{'positive':20%,'negative':80%}"
20,truchuynht,"2021-02-21 19:22 | Phân loại hàng: Đen,XS",,,normal,
6,tthu.vu,"2024-05-03 17:33 | Phân loại hàng: Quần Jean,S",Hàng có sẵn giao hàng liền hoả tốc quần jean ống rộng size S hkj,,normal,"{'positive':0%,'negative':100%}"
6,ttuyetnhii25,"2024-04-26 15:01 | Phân loại hàng: Thắt Lưng,XL",,,normal,
11,tunbp262,2023-01-31 19:36 | Phân loại hàng: Nâu Rêu - M,"Chất liệu: kakiMàu sắc: beĐúng với mô tả: đúngquần vẫn có chỉ thừa. shop phục vụ rất tốt ,hết màu rêu có nhắn đổi màu cho mình nên mua nha mn",,normal,"{'positive':90%,'negative':10%}"
17,tusvy21209_,"2022-11-22 20:34 | Phân loại hàng: Xanh Rêu,M",Chất liệu: vải mềmMàu sắc: đúngĐúng với mô tả: đúng nhaổn áp nha mn,,normal,"{'positive':70%,'negative':30%}"
2,tutuxuanana,"2024-06-10 13:09 | Phân loại hàng: Xanh Nhạt,XL","Chất liệu: khakiMàu sắc: đenĐúng với mô tả: đúngTr ui cái áo chưa tới 200k mà đẹp nhức nachh, mình cao m5 mamg size S okela luôn nha, vải đẹp nha, shop rất có tâm luôn, nên mua nha mn",,bot,"{'positive':90%,'negative':0%}"
2,tutuxuanana,"2024-07-07 12:56 | Phân loại hàng: Áo Trễ Vai Đen,XL","Giao hàng nhanh, đúng màu đúng size mình đặt mặc lên bao đẹp, mê lắm ủng hộ shop dài nếu có thêm nhiều mẫu áo đẹp như vầy nhen",,bot,"{'positive':100%,'negative':0%}"
2,tutuxuanana,"2024-07-09 18:27 | Phân loại hàng: Áo Trễ Vai Đen,XL","Giao hàng nhanh, đúng màu đúng size mình đặt mặc lên bao đẹp, mê lắm ủng hộ shop dài nếu có thêm nhiều mẫu áo đẹp như vầy nhen 😍",,bot,"{'positive':100%,'negative':0%}"
4,tutuxuanana,"2024-05-08 12:36 | Phân loại hàng: Áo Thun Oversize Đen,XL","Đúng với mô tả: đúngMàu sắc: xám đenChất liệu: gold nhậtMang quần tây cứ sợ bị nhăn mà mua về không cần ủi luôn, vải cực kì ưng luôn, mong shop ra nhiều mẫu quần vải dạng như này nữa, rất đáng tiền. T để quả ảnh feedback của tui ở đây cho mấy bà an tâm mà mua, dứt liền cho tuooii",,bot,"{'positive':95%,'negative':5%}"
5,tutuxuanana,"2024-05-11 12:40 | Phân loại hàng: Loe Không Ôm Đùi 2,XXL","Màu sắc: xanhChất liệu: bòĐúng với mô tả: chuẩnChưa thấy đánh giá cũng hơi rén nhưng mua theo reviu của bạn huyenthao, bà nào đang quần tìm quần loe không bị bó đùi như tui thì đây là chân ái nha, vải đẹp, form xinh , đáng tiền ạ 💯",,bot,"{'positive':90%,'negative':10%}"
5,tutuxuanana,"2024-05-13 12:19 | Phân loại hàng: Loe Không Ôm Đùi 2,XXL","Màu sắc: xanhChất liệu: jeanĐúng với mô tả: đẹpTìm mãi mới có shop bán quần loe mà k ôm sát đùi, thấy ít feedback nên cũng mua lụi mà ai ngờ đẹp nha mấy bà, đúng kiểu form tui ưng, để quả ảnh của tui ở đây cho mấy bà an tâm mà mua, dứt liền cho tuôiiiii",,bot,"{'positive':90%,'negative':10%}"
5,tutuxuanana,"2024-06-10 13:30 | Phân loại hàng: Loe Không Ôm Đùi 2,XXL","Chất liệu: bòĐúng với mô tả: chuẩnMàu sắc: denimCứ nghĩ m52 không bon chen được mà mang size S vẫn okela nha mấy bà, mang vô hack chân tưởng đâu m6 không á :)),",,bot,"{'positive':90%,'negative':10%}"
6,tutuxuanana,"2024-03-12 15:01 | Phân loại hàng: Xanh,XXL","Đúng với mô tả: đúngMàu sắc: đen mài xámChất liệu: jeanShop dễ thương nhiệt tình vãi, mình ở xa ngại đổi trả nên lúc mua nhờ shop chụp ảnh sản phẩm trước khi gửi shop chụp cận không thiếu cái nào ;)))), chất lẫn form quảng châu đẹp lắm nhaaa, sẽ thêm shop vào toplist mua hàng cụa tuiii",,bot,"{'positive':95%,'negative':5%}"
6,tutuxuanana,"2024-05-08 12:25 | Phân loại hàng: Xanh Denim,XL","Đúng với mô tả: đúngMàu sắc: ombreChất liệu: jeanTr uii, cứ tưởng m5 không bon chen được, mà nhận hàng trên cả mong đợi, chất lẫn form.xinh lắm, bà nào thắc mắc về size cứ nhắn shop, shop tvan nhiệt tình dth lắm 😁",,bot,"{'positive':100%,'negative':0%}"
7,tutuxuanana,"2024-07-09 18:27 | Phân loại hàng: Quần Tây Cạp Trắng,S","Giao hàng nhanh, đúng màu đúng size mình đặt mặc lên bao đẹp, mê lắm ủng hộ shop dài nếu có thêm nhiều mẫu quần đẹp như vầy nhen 😍",,bot,"{'positive':100%,'negative':0%}"
13,tutuxuanana,"2024-07-07 12:53 | Phân loại hàng: 1,L","Đẹp lắm ạ, rất đáng tiền nha mnn",,bot,"{'positive':100%,'negative':0%}"
16,tutuxuanana,"2024-03-12 15:02 | Phân loại hàng: ÁO CAD ĐEN,S","Đúng với mô tả: đúngChất liệu: nỉMàu sắc: hồngShop dễ thương nhiệt tình vãi, mình ở xa ngại đổi trả nên lúc mua nhờ shop chụp ảnh sản phẩm trước khi gửi shop chụp cận không thiếu cái nào ;)))), chất lẫn form quảng châu đẹp lắm nhaaa, sẽ thêm shop vào toplist mua hàng cụa tuiii",,bot,"{'positive':100%,'negative':0%}"
18,tutuxuanana,"2024-03-12 15:04 | Phân loại hàng: Columbia,L","Đúng với mô tả: đúngMàu sắc: đúngChất liệu: thun gânShop dễ thương nhiệt tình vãi, mình ở xa ngại đổi trả nên lúc mua nhờ shop chụp ảnh sản phẩm trước khi gửi shop chụp cận không thiếu cái nào ;)))), chất lẫn form quảng châu đẹp lắm nhaaa, sẽ thêm shop vào toplist mua hàng cụa tuiii",,bot,"{'positive':100%,'negative':0%}"
16,tuyenwalkervn,"2024-08-03 16:58 | Phân loại hàng: Quần Ribbon Xám,S",,,normal,
11,tuyetphuong1403,2022-09-14 23:14 | Phân loại hàng: M,😀 quần đẹp lắm mn ới :)) nói điêu làm choá thiệt. Shop thân thiện vlz luôn á. Mình mua lần đầu bị lỗi nhắn tin shop đổi là shop ok cú một nhắn tin cực lịch sự nữa nên tui hông chút tiết tiền trả ship luôn á.,,normal,"{'positive':90%,'negative':10%}"
11,tygamm.clothing,2023-04-19 08:48 | Phân loại hàng: Xanh Rêu - L,"Giao hàng nhanh , sản phẩm đẹp mình mua bị chật và shop đã hỗ trợ đổi trả nhanh chóng, rất vừa ý về dịch vụ.",,normal,"{'positive':90%,'negative':10%}"
6,tzyy.wi,"2024-02-12 11:26 | Phân loại hàng: Quần Jean,S","Quần khá xinh giao tầm 7-9 ngày là có hàng, mặc lên form đẹp",,normal,"{'positive':80%,'negative':20%}"
11,u80blujqm4,2022-08-28 09:06 | Phân loại hàng: S,,,normal,
6,unnie112,"2024-06-21 20:38 | Phân loại hàng: Quần Jean,M",Sản phẩm rât tốt phù hợp giá tiền siêu đỉnh nên mua nha mọi người,,normal,"{'positive':100%,'negative':0%}"
